movie,year,genre,color,language,country,rating,duration,budget
Final Destination,2000,Horror,Color,English,USA,R,98,"$23,000,000.00 "
The Call,2013,Crime,Color,English,USA,R,94,"$13,000,000.00 "
The Purge: Anarchy,2014,Action,Color,English,USA,R,103,"$9,000,000.00 "
Code 46,2003,Drama,Color,English,UK,R,93,"$7,500,000.00 "
Around the World in 80 Days,2004,Action,Color,English,USA,PG,120,"$110,000,000.00 "
Around the World in 80 Days,2004,Action,Color,English,USA,PG,120,"$110,000,000.00 "
Rubber,2010,Comedy,Color,English,France,R,82,"$500,000.00 "
Don't Be Afraid of the Dark,2010,Fantasy,Color,English,USA,R,99,"$25,000,000.00 "
Warcraft,2016,Action,Color,English,USA,PG-13,123,"$160,000,000.00 "
50 First Dates,2004,Comedy,Color,English,USA,PG-13,99,"$75,000,000.00 "
Bruce Almighty,2003,Comedy,Color,English,USA,PG-13,101,"$81,000,000.00 "
Repo! The Genetic Opera,2008,Horror,Color,English,USA,R,150,"$8,500,000.00 "
What Lies Beneath,2000,Drama,Color,English,USA,PG-13,130,"$100,000,000.00 "
Edge of Darkness,2010,Crime,Color,English,UK,R,117,"$80,000,000.00 "
"Me, Myself & Irene",2000,Comedy,Color,English,USA,R,116,"$51,000,000.00 "
Road Trip,2000,Comedy,Color,English,USA,R,94,"$15,600,000.00 "
Step Up,2006,Crime,Color,English,USA,PG-13,104,"$12,000,000.00 "
The Other Side of Heaven,2001,Adventure,Color,English,USA,PG,113,"$7,000,000.00 "
Disclosure,1994,Drama,Color,English,USA,R,128,"$55,000,000.00 "
She's All That,1999,Comedy,Color,English,USA,PG-13,95,"$10,000,000.00 "
Josie and the Pussycats,2001,Comedy,Color,English,Canada,PG-13,98,"$22,000,000.00 "
Street Kings,2008,Action,Color,English,USA,R,109,"$20,000,000.00 "
Beyond the Sea,2004,Biography,Black and White,English,USA,PG-13,118,"$23,000,000.00 "
Center Stage,2000,Drama,Color,English,USA,PG-13,115,"$18,000,000.00 "
Wish I Was Here,2014,Comedy,Color,English,USA,R,106,"$6,000,000.00 "
Night at the Museum,2006,Action,Color,English,USA,PG,108,"$110,000,000.00 "
American Wedding,2003,Comedy,Color,English,USA,R,74,"$55,000,000.00 "
Rock Star,2001,Drama,Color,English,USA,R,105,"$57,000,000.00 "
Splice,2009,Drama,Color,English,Canada,R,104,"$26,000,000.00 "
Barbershop 2: Back in Business,2004,Comedy,Black and White,English,USA,PG-13,106,"$18,000,000.00 "
Peaceful Warrior,2006,Drama,Color,English,Germany,PG-13,120,"$10,000,000.00 "
The Lucky Ones,2008,Comedy,Color,English,USA,R,115,"$15,000,000.00 "
The Chumscrubber,2005,Comedy,Color,English,USA,R,108,"$6,800,000.00 "
Bottle Shock,2008,Comedy,Color,English,USA,PG-13,110,"$5,000,000.00 "
Albert Nobbs,2011,Drama,Color,English,UK,R,113,"$8,000,000.00 "
Tomorrowland,2015,Action,Color,English,USA,PG,130,"$190,000,000.00 "
Sex Drive,2008,Adventure,Color,English,USA,R,129,"$19,000,000.00 "
White House Down,2013,Action,Color,English,USA,PG-13,131,"$150,000,000.00 "
Thunder and the House of Magic,2013,Adventure,Color,English,Belgium,,85,"$34,000,000.00 "
Beerfest,2006,Comedy,Color,English,USA,R,110,"$17,500,000.00 "
The Campaign,2012,Comedy,Color,English,USA,R,85,"$95,000,000.00 "
Edtv,1999,Comedy,Color,English,USA,PG-13,122,"$55,000,000.00 "
The Mexican,2001,Adventure,Color,English,USA,R,123,"$34,000,000.00 "
Last Vegas,2013,Comedy,Color,English,USA,PG-13,105,"$28,000,000.00 "
Black or White,2014,Drama,Color,English,USA,PG-13,121,"$9,000,000.00 "
Star Wars: Episode I - The Phantom Menace,1999,Action,Color,English,USA,PG,136,"$115,000,000.00 "
The Replacements,2000,Comedy,Color,English,USA,PG-13,118,"$50,000,000.00 "
City of Ember,2008,Adventure,Color,English,USA,PG,90,"$55,000,000.00 "
Oculus,2013,Horror,Color,English,USA,R,104,"$5,000,000.00 "
Phantasm II,1988,Action,Color,English,USA,R,97,"$3,000,000.00 "
Paper Towns,2015,Drama,Color,English,USA,PG-13,109,"$12,000,000.00 "
Mars Attacks!,1996,Action,Color,English,USA,PG-13,106,"$70,000,000.00 "
Austin Powers in Goldmember,2002,Action,Color,English,USA,PG-13,94,"$63,000,000.00 "
Gerry,2002,Adventure,Color,English,USA,R,103,"$3,500,000.00 "
Final Destination 5,2011,Horror,Color,English,USA,R,92,"$40,000,000.00 "
The Last Exorcism,2010,Drama,Color,English,France,PG-13,87,"$1,800,000.00 "
Two Girls and a Guy,1997,Comedy,Color,English,USA,R,84,"$1,000,000.00 "
Glee: The 3D Concert Movie,2011,Documentary,Color,English,USA,PG,84,"$9,000,000.00 "
The Out-of-Towners,1999,Comedy,Color,English,USA,PG-13,90,"$40,000,000.00 "
Fame,2009,Comedy,Color,English,USA,PG,123,"$18,000,000.00 "
RED 2,2013,Action,Color,English,USA,PG-13,116,"$84,000,000.00 "
The Mighty Macs,2009,Drama,Color,English,USA,G,99,"$7,000,000.00 "
The World Is Not Enough,1999,Action,Color,English,UK,PG-13,128,"$135,000,000.00 "
The Dictator,2012,Comedy,Color,English,USA,R,99,"$65,000,000.00 "
Burlesque,2010,Drama,Color,English,USA,PG-13,119,"$55,000,000.00 "
Rambo: First Blood Part II,1985,Action,Color,English,USA,R,96,"$44,000,000.00 "
Moonraker,1979,Action,Color,English,UK,PG,126,"$34,000,000.00 "
The Family Stone,2005,Comedy,Color,English,USA,PG-13,103,"$17,000,000.00 "
For Your Consideration,2006,Comedy,Color,English,USA,PG-13,86,"$12,000,000.00 "
Insidious: Chapter 3,2015,Fantasy,Color,English,Canada,PG-13,97,"$10,000,000.00 "
Beyond the Black Rainbow,2010,Sci-Fi,Color,English,Canada,R,110,"$1,100,000.00 "
Guess Who,2005,Comedy,Color,English,USA,PG-13,105,"$35,000,000.00 "
High School Musical 3: Senior Year,2008,Comedy,Color,English,USA,G,112,"$11,000,000.00 "
The Other Boleyn Girl,2008,Biography,Color,English,UK,PG-13,115,"$35,000,000.00 "
The Taking of Pelham 1 2 3,2009,Action,Color,English,USA,R,106,"$100,000,000.00 "
Star Trek: Insurrection,1998,Action,Color,English,USA,PG,103,"$58,000,000.00 "
What Women Want,2000,Comedy,Color,English,USA,PG-13,127,"$70,000,000.00 "
The Killer Inside Me,2010,Crime,Color,English,USA,R,109,"$13,000,000.00 "
S.W.A.T.,2003,Action,Color,English,USA,PG-13,117,"$80,000,000.00 "
Jaws 2,1978,Adventure,Color,English,USA,PG,131,"$20,000,000.00 "
Remember Me,2010,Drama,Color,English,USA,PG-13,113,"$16,000,000.00 "
Serendipity,2001,Comedy,Color,English,USA,PG-13,82,"$28,000,000.00 "
Divergent,2014,Adventure,Color,English,USA,PG-13,139,"$85,000,000.00 "
The Rules of Attraction,2002,Comedy,Color,English,USA,R,110,"$4,000,000.00 "
Ransom,1996,Crime,Color,English,USA,R,139,"$80,000,000.00 "
Going the Distance,2010,Comedy,Color,English,USA,R,102,"$32,000,000.00 "
Sydney White,2007,Comedy,Color,English,USA,PG-13,108,"$16,500,000.00 "
Devil,2010,Horror,Color,English,USA,PG-13,80,"$10,000,000.00 "
Jack Ryan: Shadow Recruit,2014,Action,Color,English,USA,PG-13,105,"$60,000,000.00 "
Duplicity,2009,Comedy,Color,English,USA,PG-13,125,"$60,000,000.00 "
The Waterboy,1998,Comedy,Black and White,English,USA,PG-13,90,"$20,000,000.00 "
The Alamo,2004,Drama,Color,English,USA,PG-13,137,"$107,000,000.00 "
Casper,1995,Comedy,Color,English,USA,PG,100,"$50,000,000.00 "
The Alamo,2004,Drama,Color,English,USA,PG-13,137,"$107,000,000.00 "
Godzilla 2000,1999,Action,Color,Japanese,Japan,PG,99,"$1,000,000,000.00 "
G.I. Jane,1997,Action,Color,English,USA,R,125,"$50,000,000.00 "
The Curse of the Jade Scorpion,2001,Comedy,Color,English,USA,PG-13,103,"$26,000,000.00 "
The Perfect Host,2010,Comedy,Color,English,USA,R,93,"$500,000.00 "
The Exorcism of Emily Rose,2005,Drama,Color,English,USA,PG-13,122,"$20,000,000.00 "
Wyatt Earp,1994,Adventure,Color,English,USA,PG-13,212,"$63,000,000.00 "
Beverly Hills Cop II,1987,Action,Color,English,USA,R,100,"$28,000,000.00 "
Bee Movie,2007,Adventure,Color,English,USA,PG,91,"$150,000,000.00 "
Diary of a Wimpy Kid,2010,Comedy,Color,English,USA,PG,94,"$15,000,000.00 "
Extract,2009,Comedy,Color,English,USA,R,92,"$8,000,000.00 "
Two Weeks Notice,2002,Comedy,Color,English,USA,PG-13,101,"$60,000,000.00 "
Nancy Drew,2007,Comedy,Color,English,USA,PG,99,"$20,000,000.00 "
Clash of the Titans,2010,Action,Color,English,USA,PG-13,106,"$125,000,000.00 "
Clash of the Titans,2010,Action,Color,English,USA,PG-13,106,"$125,000,000.00 "
My Bloody Valentine,2009,Horror,Color,English,USA,R,101,"$15,000,000.00 "
Creative Control,2015,Drama,Color,English,USA,R,97,"$1,000,000.00 "
P.S. I Love You,2007,Drama,Color,English,USA,PG-13,126,"$30,000,000.00 "
Ace Ventura: Pet Detective,1994,Comedy,Color,English,USA,PG-13,78,"$12,000,000.00 "
Taking Woodstock,2009,Comedy,Color,English,USA,R,120,"$30,000,000.00 "
The Lost City,2005,Drama,Color,English,USA,R,144,"$9,600,000.00 "
Mambo Italiano,2003,Comedy,Color,English,Canada,R,92,"$5,000,000.00 "
Prince of Persia: The Sands of Time,2010,Action,Color,English,USA,PG-13,116,"$200,000,000.00 "
Stop-Loss,2008,Drama,Color,English,USA,R,112,"$25,000,000.00 "
Death to Smoochy,2002,Comedy,Color,English,UK,R,109,"$55,000,000.00 "
The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,Adventure,Color,English,USA,PG,113,"$155,000,000.00 "
No Reservations,2007,Comedy,Color,English,USA,PG,104,"$28,000,000.00 "
Albino Alligator,1996,Crime,Color,English,USA,R,97,"$5,000,000.00 "
Twins,1988,Comedy,Color,English,USA,PG,107,"$15,000,000.00 "
The Children of Huang Shi,2008,Drama,Color,English,Australia,R,125,"$40,000,000.00 "
Sinbad: Legend of the Seven Seas,2003,Adventure,Color,English,USA,PG,85,"$60,000,000.00 "
The 13th Warrior,1999,Action,Color,English,USA,R,102,"$85,000,000.00 "
Tears of the Sun,2003,Action,Color,English,USA,R,142,"$70,000,000.00 "
Oz the Great and Powerful,2013,Adventure,Color,English,USA,PG,130,"$215,000,000.00 "
The Iron Lady,2011,Biography,Color,English,UK,PG-13,105,"$13,000,000.00 "
Oz the Great and Powerful,2013,Adventure,Color,English,USA,PG,130,"$215,000,000.00 "
The Siege,1998,Action,Color,English,USA,R,116,"$70,000,000.00 "
Romeo Must Die,2000,Action,Color,English,USA,R,115,"$25,000,000.00 "
How to Deal,2003,Comedy,Color,English,USA,PG-13,101,"$16,000,000.00 "
Annie,2014,Comedy,Color,English,USA,PG,118,"$65,000,000.00 "
Madea's Family Reunion,2006,Comedy,Color,English,USA,PG-13,107,"$6,000,000.00 "
Trade,2007,Crime,Color,English,Germany,R,120,"$12,000,000.00 "
Chasing Mavericks,2012,Biography,Color,English,USA,PG,116,"$20,000,000.00 "
In the Heart of the Sea,2015,Action,Color,English,USA,PG-13,122,"$100,000,000.00 "
Armageddon,1998,Action,Color,English,USA,PG-13,153,"$140,000,000.00 "
Flyboys,2006,Action,Black and White,English,UK,PG-13,140,"$60,000,000.00 "
Letters to Juliet,2010,Comedy,Color,English,USA,PG,105,"$30,000,000.00 "
American Pie 2,2001,Comedy,Color,English,USA,R,108,"$30,000,000.00 "
Leap Year,2010,Comedy,Color,English,USA,PG,100,"$19,000,000.00 "
Jack the Giant Slayer,2013,Adventure,Color,English,USA,PG-13,114,"$195,000,000.00 "
The Astronaut Farmer,2006,Adventure,Color,English,USA,PG,104,"$13,000,000.00 "
Bring It On,2000,Comedy,Color,English,USA,PG-13,98,"$10,000,000.00 "
Blue Crush,2002,Drama,Color,English,USA,PG-13,104,"$30,000,000.00 "
Underworld: Evolution,2006,Action,Color,English,USA,R,102,"$50,000,000.00 "
Snow Falling on Cedars,1999,Drama,Color,English,USA,PG-13,127,"$36,000,000.00 "
The Mechanic,2011,Action,Color,English,USA,R,93,"$40,000,000.00 "
The Expendables,2010,Action,Color,English,USA,R,113,"$80,000,000.00 "
Rio 2,2014,Adventure,Color,English,USA,G,101,"$103,000,000.00 "
Minions,2015,Action,Color,English,USA,PG,91,"$74,000,000.00 "
In & Out,1997,Comedy,Color,English,USA,PG-13,90,"$35,000,000.00 "
This Is 40,2012,Comedy,Color,English,USA,R,134,"$35,000,000.00 "
Chéri,2009,Comedy,Color,English,UK,R,100,"$23,000,000.00 "
Snow White and the Huntsman,2012,Action,Color,English,USA,PG-13,132,"$170,000,000.00 "
Neighbors 2: Sorority Rising,2016,Comedy,Color,English,USA,R,92,"$35,000,000.00 "
Mickey Blue Eyes,1999,Comedy,Color,English,UK,PG-13,102,"$40,000,000.00 "
Diary of the Dead,2007,Horror,Color,English,USA,R,95,"$2,000,000.00 "
Pulse,2006,Drama,Color,English,USA,PG-13,90,"$20,000,000.00 "
To Save a Life,2009,Drama,Color,English,USA,PG-13,120,"$1,000,000.00 "
May,2002,Drama,Color,English,USA,R,93,"$500,000.00 "
Wall Street: Money Never Sleeps,2010,Drama,Color,English,USA,PG-13,136,"$70,000,000.00 "
The Deep End of the Ocean,1999,Drama,Color,English,USA,PG-13,106,"$40,000,000.00 "
The Tale of Despereaux,2008,Adventure,Color,English,UK,G,93,"$60,000,000.00 "
The Purge: Election Year,2016,Action,Color,English,France,R,109,"$10,000,000.00 "
The Pirates Who Don't Do Anything: A VeggieTales Movie,2008,Adventure,Color,English,USA,G,85,"$15,000,000.00 "
A Nightmare on Elm Street 4: The Dream Master,1988,Fantasy,Color,English,USA,R,99,"$7,000,000.00 "
Open Water,2003,Adventure,Color,English,USA,R,79,"$500,000.00 "
Spring Breakers,2012,Crime,Color,English,USA,R,94,"$5,000,000.00 "
Law Abiding Citizen,2009,Crime,Color,English,USA,R,118,"$50,000,000.00 "
Anonymous,2011,Drama,Color,English,UK,PG-13,130,"$30,000,000.00 "
Wild Target,2010,Action,Color,English,UK,PG-13,98,"$8,000,000.00 "
Bicentennial Man,1999,Comedy,Color,English,USA,PG,132,"$100,000,000.00 "
No Escape,2015,Action,Color,English,USA,R,103,"$5,000,000.00 "
This Is Where I Leave You,2014,Comedy,Color,English,USA,R,103,"$19,800,000.00 "
Olympus Has Fallen,2013,Action,Color,English,USA,R,119,"$70,000,000.00 "
The Punisher,2004,Action,Color,English,USA,R,140,"$33,000,000.00 "
Dead Man Down,2013,Action,Color,English,USA,R,118,"$30,000,000.00 "
Death Race,2008,Action,Color,English,USA,R,111,"$45,000,000.00 "
Femme Fatale,2002,Crime,Color,English,France,R,114,"$35,000,000.00 "
The Saint,1997,Action,Color,English,USA,PG-13,116,"$68,000,000.00 "
Last Action Hero,1993,Action,Color,English,USA,PG-13,130,"$70,000,000.00 "
Crossroads,2002,Comedy,Color,English,USA,PG-13,93,"$12,000,000.00 "
Crossroads,2002,Comedy,Color,English,USA,PG-13,93,"$12,000,000.00 "
Scoop,2006,Comedy,Color,English,UK,PG-13,96,"$4,000,000.00 "
The Odd Life of Timothy Green,2012,Comedy,Color,English,USA,PG,105,"$25,000,000.00 "
J. Edgar,2011,Biography,Color,English,USA,R,137,"$35,000,000.00 "
The Village,2004,Drama,Color,English,USA,PG-13,108,"$60,000,000.00 "
Hancock,2008,Action,Color,English,USA,PG-13,102,"$150,000,000.00 "
Open Season,2006,Adventure,Color,English,USA,PG,83,"$85,000,000.00 "
Osmosis Jones,2001,Action,Color,English,USA,PG,95,"$70,000,000.00 "
Shrek the Third,2007,Adventure,Color,English,USA,PG,93,"$160,000,000.00 "
Speed Racer,2008,Action,Color,English,USA,PG,135,"$120,000,000.00 "
The Possession,2012,Horror,Color,English,USA,PG-13,92,"$14,000,000.00 "
The Possession,2012,Horror,Color,English,USA,PG-13,92,"$14,000,000.00 "
The Net,1995,Action,Color,English,USA,PG-13,114,"$22,000,000.00 "
Jumping the Broom,2011,Comedy,Color,English,USA,PG-13,112,"$6,600,000.00 "
The Life of David Gale,2003,Crime,Color,English,USA,R,130,"$50,000,000.00 "
Labor Day,2013,Drama,Color,English,USA,PG-13,111,"$18,000,000.00 "
The Chronicles of Riddick,2004,Action,Color,English,USA,PG-13,134,"$105,000,000.00 "
Eulogy,2004,Comedy,Color,English,USA,R,85,"$6,500,000.00 "
The International,2009,Action,Color,English,USA,R,118,"$50,000,000.00 "
The Sum of All Fears,2002,Action,Color,English,USA,PG-13,124,"$68,000,000.00 "
Hart's War,2002,Drama,Color,English,USA,R,125,"$60,000,000.00 "
Beautiful Creatures,2013,Drama,Color,English,USA,PG-13,124,"$60,000,000.00 "
Takers,2010,Action,Color,English,USA,PG-13,107,"$20,000,000.00 "
Saw III,2006,Horror,Color,English,USA,R,121,"$10,000,000.00 "
The To Do List,2013,Comedy,Color,English,USA,R,104,"$1,500,000.00 "
Things to Do in Denver When You're Dead,1995,Crime,Color,English,USA,R,115,"$7,000,000.00 "
Secret Window,2004,Mystery,Color,English,USA,PG-13,96,"$40,000,000.00 "
Click,2006,Comedy,Color,English,USA,PG-13,107,"$70,000,000.00 "
The Invention of Lying,2009,Comedy,Color,English,USA,PG-13,100,"$18,500,000.00 "
Hackers,1995,Comedy,Color,English,USA,PG-13,107,"$20,000,000.00 "
The Devil's Own,1997,Action,Color,English,USA,R,111,"$86,000,000.00 "
The Fast and the Furious: Tokyo Drift,2006,Action,Color,English,USA,PG-13,104,"$85,000,000.00 "
The Ant Bully,2006,Adventure,Color,English,USA,PG,88,"$50,000,000.00 "
Behind Enemy Lines,2001,Action,Color,English,USA,PG-13,106,"$40,000,000.00 "
The Losers,2010,Action,Color,English,USA,PG-13,97,"$25,000,000.00 "
Paranormal Activity 2,2010,Horror,Color,English,USA,R,98,"$3,000,000.00 "
Batman v Superman: Dawn of Justice,2016,Action,Color,English,USA,PG-13,183,"$250,000,000.00 "
Due Date,2010,Comedy,Color,English,USA,R,95,"$65,000,000.00 "
From Paris with Love,2010,Action,Color,English,France,R,92,"$52,000,000.00 "
Triple 9,2016,Action,Color,English,USA,R,115,"$20,000,000.00 "
Night at the Museum: Secret of the Tomb,2014,Adventure,Color,English,USA,PG,98,"$127,000,000.00 "
Mr. Popper's Penguins,2011,Comedy,Color,English,USA,PG,94,"$55,000,000.00 "
The FP,2011,Comedy,Color,English,USA,R,82,"$60,000.00 "
Scream 3,2000,Horror,Color,English,USA,R,116,"$40,000,000.00 "
The Majestic,2001,Drama,Color,English,USA,PG,152,"$72,000,000.00 "
Ice Age: Continental Drift,2012,Adventure,Color,English,USA,PG,88,"$95,000,000.00 "
Hollywood Ending,2002,Comedy,Color,English,USA,PG-13,112,"$16,000,000.00 "
Pet Sematary,1989,Fantasy,Color,English,USA,R,103,"$11,500,000.00 "
Dear Wendy,2004,Comedy,Color,English,Italy,Unrated,102,"$50,000,000.00 "
Here Comes the Boom,2012,Action,Color,English,USA,PG,105,"$42,000,000.00 "
Pain & Gain,2013,Comedy,Color,English,USA,R,129,"$26,000,000.00 "
Road House,1989,Action,Color,English,USA,R,114,"$17,000,000.00 "
The Day After Tomorrow,2004,Action,Color,English,USA,PG-13,124,"$125,000,000.00 "
Mona Lisa Smile,2003,Drama,Color,English,USA,PG-13,117,"$65,000,000.00 "
He's Just Not That Into You,2009,Comedy,Color,English,USA,PG-13,129,"$40,000,000.00 "
Vanity Fair,2004,Drama,Color,English,USA,PG-13,141,"$23,000,000.00 "
Eraser,1996,Action,Color,English,USA,R,115,"$100,000,000.00 "
Divine Secrets of the Ya-Ya Sisterhood,2002,Drama,Color,English,USA,PG-13,116,"$27,000,000.00 "
Quarantine,2008,Horror,Color,English,USA,R,89,"$12,000,000.00 "
Days of Thunder,1990,Action,Color,English,USA,PG-13,107,"$60,000,000.00 "
Hope Floats,1998,Drama,Color,English,USA,PG-13,114,"$30,000,000.00 "
Nacho Libre,2006,Comedy,Color,English,Germany,PG,92,"$32,000,000.00 "
Eight Legged Freaks,2002,Action,Color,English,USA,PG-13,99,"$30,000,000.00 "
Stomp the Yard,2007,Drama,Color,English,USA,PG-13,109,"$14,000,000.00 "
The Longshots,2008,Biography,Color,English,USA,PG,94,"$23,000,000.00 "
Seven Pounds,2008,Drama,Color,English,USA,PG-13,123,"$55,000,000.00 "
The Protector,2005,Action,Color,Thai,Thailand,R,111,"$200,000,000.00 "
Elizabeth: The Golden Age,2007,Biography,Color,English,UK,PG-13,114,"$55,000,000.00 "
Chappie,2015,Action,Color,English,USA,R,120,"$49,000,000.00 "
A Good Year,2006,Comedy,Color,English,USA,PG-13,117,"$35,000,000.00 "
The Man with the Golden Gun,1974,Action,Color,English,UK,PG,125,"$13,000,000.00 "
Angels & Demons,2009,Mystery,Color,English,USA,PG-13,146,"$150,000,000.00 "
Resident Evil,2002,Action,Color,English,UK,R,100,"$33,000,000.00 "
In Time,2011,Action,Color,English,USA,PG-13,109,"$40,000,000.00 "
Half Baked,1998,Comedy,Color,English,USA,R,82,"$8,000,000.00 "
Saw II,2005,Horror,Color,English,USA,R,95,"$4,000,000.00 "
Homefront,2013,Action,Color,English,USA,R,100,"$22,000,000.00 "
W.,2008,Biography,Color,English,USA,PG-13,129,"$25,100,000.00 "
Meet the Fockers,2004,Comedy,Color,English,USA,PG-13,106,"$80,000,000.00 "
Lockout,2012,Action,Color,English,France,PG-13,95,"$20,000,000.00 "
Blue Like Jazz,2012,Comedy,Color,English,USA,PG-13,108,"$1,200,000.00 "
Freddy vs. Jason,2003,Action,Color,English,USA,R,97,"$30,000,000.00 "
Kicking & Screaming,2005,Comedy,Color,English,USA,PG,95,"$45,000,000.00 "
Silent Hill,2006,Adventure,Color,English,Canada,R,132,"$50,000,000.00 "
Act of Valor,2012,Action,Color,English,USA,R,110,"$12,000,000.00 "
Nurse Betty,2000,Comedy,Color,English,Germany,R,110,"$24,000,000.00 "
Mad City,1997,Crime,Color,English,USA,PG-13,115,"$50,000,000.00 "
Practical Magic,1998,Comedy,Color,English,USA,PG-13,104,"$48,000,000.00 "
The Switch,2010,Comedy,Color,English,USA,PG-13,101,"$19,000,000.00 "
